R,G,B
135,122,148
131,118,146
120,107,135
102,89,117
90,77,107
85,72,102
80,67,97
74,61,91
95,82,112
103,90,120
104,91,121
94,83,113
91,80,110
94,83,113
93,82,112
90,77,105
84,70,95
86,83,100
91,86,106
95,87,110
93,83,108
85,75,102
78,67,97
80,69,101
80,69,101
81,70,100
79,68,98
74,64,91
72,62,87
79,69,94
89,79,104
75,65,90
71,61,88
76,67,96
94,85,116
107,97,131
102,95,129
90,83,117
84,72,110
88,72,111
94,76,114
95,77,115
89,73,110
83,69,104
81,70,104
82,73,104
83,74,103
80,74,102
72,66,92
70,65,88
74,69,92
79,74,96
93,85,108
104,96,119
102,97,119
84,82,104
77,77,101
69,69,93
61,63,86
62,64,89
65,67,92
64,66,91
61,61,87
69,66,93
87,82,112
96,89,120
106,95,125
115,102,132
111,95,124
108,89,119
118,99,129
105,86,114
93,77,104
88,70,96
89,71,97
87,69,93
82,62,87
78,59,81
79,60,82
110,91,111
120,103,122
116,98,120
105,90,111
103,89,112
96,84,106
95,83,105
105,95,120
126,115,145
125,114,148
119,108,140
102,91,123
84,73,105
81,70,102
81,70,102
74,63,93
90,77,107
97,84,114
104,91,119
107,92,121
102,87,116
96,81,110
92,78,104
91,77,103
89,75,100
82,79,98
85,80,102
89,81,105
90,80,107
88,77,107
84,73,105
79,70,101
80,71,102
82,73,102
82,73,100
77,69,93
74,66,89
77,69,92
83,75,98
79,71,94
76,68,92
81,72,99
95,86,115
105,95,129
104,94,129
97,87,124
93,81,119
91,75,112
95,79,115
94,78,114
85,71,106
78,67,99
82,73,104
88,82,110
94,88,116
89,85,110
79,75,100
80,75,98
87,79,103
89,81,104
98,88,112
109,99,123
113,105,129
100,96,121
92,89,116
80,77,104
67,67,93
63,63,89
64,64,90
63,63,89
61,58,85
65,61,88
84,80,107
98,92,120
108,98,125
115,102,130
111,96,125
110,94,123
123,104,134
115,99,128
99,83,110
90,71,99
93,75,101
98,78,103
94,75,97
88,66,89
84,62,83
104,85,105
115,96,116
113,96,115
107,92,113
106,92,115
101,87,110
100,88,112
109,99,124
123,114,145
119,109,144
114,104,138
99,89,123
80,69,103
74,63,97
79,68,100
79,68,100
86,73,103
91,78,108
98,83,112
99,84,113
96,82,108
92,78,104
89,75,100
89,75,100
87,73,98
80,77,96
79,74,96
81,73,97
85,75,102
87,76,106
86,75,105
74,65,94
72,66,94
73,67,95
75,69,95
72,67,90
67,62,84
66,61,83
68,63,85
78,73,95
77,72,95
81,75,101
89,83,111
95,88,119
96,89,122
97,90,124
100,90,125
95,81,116
98,84,119
95,81,114
84,73,105
77,68,99
81,74,105
94,88,116
102,98,125
99,93,119
88,82,108
93,85,109
102,94,118
103,93,117
106,94,118
117,105,129
124,114,139
115,109,135
108,104,131
96,92,119
80,77,104
71,69,93
66,64,88
61,59,83
56,54,78
59,55,80
82,76,102
102,93,120
111,101,126
115,102,128
113,99,125
116,100,127
128,112,139
132,113,141
112,93,121
98,78,106
102,82,109
113,90,116
111,89,112
102,78,102
93,69,91
101,79,100
108,89,109
111,94,113
111,93,115
111,96,119
108,94,117
106,94,118
111,101,128
114,104,138
110,100,135
110,100,134
102,92,126
85,74,108
74,63,97
78,67,99
82,71,103
84,71,101
86,73,103
89,76,104
89,76,104
89,75,101
87,73,99
86,72,98
86,72,98
85,71,97
81,78,97
77,74,95
76,71,94
81,72,99
83,74,101
82,73,102
73,67,95
70,66,91
70,66,91
71,67,90
69,66,87
65,62,81
62,59,78
63,60,79
74,71,90
75,72,93
77,73,96
79,75,100
80,76,103
84,79,109
91,86,118
99,92,125
97,86,120
102,91,125
100,91,122
89,80,111
78,71,102
78,73,103
87,83,110
95,91,118
97,91,117
89,83,109
98,90,114
113,103,128
114,102,126
111,97,122
120,106,131
131,117,143
120,110,137
116,110,138
110,104,132
97,93,120
84,80,105
72,68,93
61,57,82
53,49,74
57,53,78
81,76,99
105,97,121
114,104,129
115,102,128
116,102,127
122,108,133
133,117,143
140,122,148
121,103,129
110,90,117
115,95,120
126,104,127
123,101,122
114,90,112
106,83,103
102,81,100
108,87,106
112,93,113
114,97,116
114,99,120
111,97,120
110,98,120
112,99,125
103,92,124
97,87,122
102,92,126
104,94,128
93,82,116
81,70,104
80,69,101
81,70,102
88,75,105
87,74,104
86,73,101
86,73,101
86,72,98
85,71,97
84,70,96
84,69,98
84,69,100
79,78,96
76,73,94
75,71,94
81,75,101
83,77,103
78,74,99
78,74,99
75,71,94
73,69,92
73,70,91
71,68,89
68,65,84
68,65,84
70,67,86
72,69,88
76,73,94
78,74,97
75,71,96
72,68,93
76,72,99
86,81,111
94,89,119
94,87,118
104,95,126
104,97,128
95,88,119
83,79,106
78,74,101
78,74,101
79,75,102
88,82,108
83,77,103
96,87,114
112,102,129
113,100,126
111,97,123
119,103,130
127,111,138
112,99,127
117,107,134
121,111,138
113,104,131
100,91,118
83,77,103
67,62,85
56,51,74
64,59,82
84,79,101
107,99,122
115,105,129
115,103,127
120,106,131
128,114,139
133,117,143
138,120,146
128,108,133
124,101,127
129,107,130
135,111,133
131,108,128
124,101,121
121,98,116
112,89,107
112,91,110
115,96,116
117,100,119
114,99,120
113,98,121
111,97,120
108,95,121
97,86,118
87,77,111
86,76,110
89,79,113
84,74,108
82,72,106
84,73,105
83,72,104
93,82,112
90,79,109
89,76,106
88,75,105
88,75,103
87,74,102
85,70,99
82,67,98
84,69,102
75,74,92
72,71,89
74,72,93
83,79,102
84,80,103
77,75,97
68,66,88
66,64,85
66,64,85
66,65,83
63,62,80
61,60,78
63,62,78
68,67,83
74,73,91
81,80,98
83,81,102
76,74,96
70,68,90
73,71,95
81,78,105
87,84,111
90,85,115
97,92,122
101,96,126
95,92,121
87,84,111
80,77,104
76,73,100
73,70,97
82,78,103
80,74,100
90,81,108
102,89,117
104,90,116
109,93,120
118,99,127
120,101,129
104,89,118
114,101,129
124,111,139
120,110,137
109,99,126
95,86,113
80,75,98
72,67,90
78,73,95
90,85,107
108,100,123
114,106,127
114,105,126
123,111,133
131,119,141
129,114,137
130,112,136
126,107,129
129,107,130
137,115,136
140,117,137
135,112,132
131,108,126
131,108,126
126,103,121
119,98,115
119,100,119
118,101,120
112,97,118
112,97,118
111,97,120
104,91,117
99,88,120
87,77,111
78,68,102
69,59,93
66,56,90
76,66,100
89,78,110
90,79,111
95,84,114
92,81,111
91,78,108
92,79,109
94,81,111
92,79,107
87,72,101
82,67,100
82,66,103
69,70,88
63,64,82
65,66,86
77,75,96
78,76,97
71,69,90
57,56,74
57,58,76
61,62,80
63,65,80
59,61,76
56,58,73
58,60,75
64,66,81
74,75,93
82,83,101
85,86,106
77,78,99
70,71,92
69,70,91
74,74,98
78,76,100
84,81,108
88,85,112
90,87,114
88,85,112
88,85,112
89,86,113
88,86,110
86,84,108
85,81,106
83,77,103
85,76,103
87,74,102
90,75,104
104,88,117
116,97,127
113,94,124
108,89,121
116,99,131
123,108,137
119,106,134
109,99,126
103,93,120
99,91,115
97,89,113
93,88,110
96,91,113
109,101,122
113,105,126
114,105,126
128,116,136
132,120,140
121,108,128
123,105,127
121,102,124
127,105,128
139,117,138
145,122,142
140,117,135
135,112,130
134,111,129
138,115,133
126,103,121
123,102,121
119,100,120
111,93,115
111,96,117
113,99,122
103,90,116
98,89,120
95,88,121
87,80,113
68,61,94
60,50,84
74,64,98
91,82,113
92,83,114
90,79,111
88,77,109
87,76,108
91,80,112
98,84,117
97,83,116
88,74,107
80,66,101
79,62,104
69,70,88
58,59,77
58,59,77
68,69,87
70,69,87
61,60,78
57,59,74
63,65,80
71,73,88
75,77,92
71,73,88
66,68,83
67,69,84
73,74,92
72,73,91
81,82,100
85,86,106
77,78,98
69,70,91
67,68,89
68,69,90
68,69,90
80,78,102
81,78,105
79,79,105
79,79,105
85,85,111
94,94,120
100,100,124
102,100,124
91,87,112
88,82,108
83,74,101
76,63,91
80,65,94
101,85,114
115,96,126
110,91,121
113,94,126
118,101,133
120,105,136
114,101,129
106,96,123
106,96,123
110,102,126
114,106,130
103,98,120
101,96,118
109,101,122
112,104,125
114,107,125
128,119,138
131,122,141
117,104,124
119,101,123
116,97,117
122,103,123
138,117,136
146,125,142
144,121,139
136,113,131
133,110,128
144,121,139
128,107,126
122,103,122
118,101,120
108,93,114
110,96,119
114,100,125
104,91,117
94,85,116
105,98,131
105,98,131
82,75,108
67,57,91
78,68,102
92,83,114
90,81,112
84,73,105
83,72,104
84,73,105
91,80,112
100,86,119
99,85,118
89,75,108
80,66,102
76,59,103
69,70,88
53,54,72
47,48,66
52,54,69
58,57,73
55,54,70
63,65,78
67,69,82
70,72,87
70,72,87
74,75,93
80,81,99
77,78,96
70,71,91
82,83,103
87,88,108
87,88,108
78,79,99
68,69,89
69,70,90
77,78,98
85,86,107
81,81,105
76,76,100
74,74,98
77,77,101
83,85,108
90,90,114
91,91,115
92,90,114
86,82,107
94,88,114
100,91,120
95,82,112
87,72,103
94,77,109
104,85,117
101,82,114
101,81,116
107,90,124
116,101,134
119,104,135
109,96,126
97,87,114
95,87,111
98,93,116
103,98,120
100,95,117
102,97,117
111,103,124
114,107,125
112,103,122
110,101,118
114,103,120
112,97,116
119,102,121
122,105,124
127,108,127
134,113,130
133,112,129
135,114,131
144,123,140
143,122,141
132,111,130
117,98,118
112,94,116
113,98,121
116,102,127
113,101,125
107,97,124
108,102,130
103,98,128
95,88,119
85,78,109
82,75,108
87,80,113
94,84,118
95,85,119
85,75,109
80,70,104
79,68,102
87,76,110
97,86,120
97,86,120
87,73,108
74,60,96
75,58,102
69,70,88
57,58,76
50,52,67
54,53,67
55,54,68
52,51,65
63,65,78
67,69,82
68,70,85
67,69,84
71,72,90
78,79,99
77,78,98
71,72,92
75,76,96
79,80,100
81,82,102
78,79,99
72,73,93
69,70,90
69,70,90
69,70,90
72,73,94
72,72,96
73,73,97
77,77,101
80,82,105
83,85,108
84,84,108
84,84,108
83,81,105
93,89,114
104,95,124
102,91,121
95,82,112
98,83,114
100,83,115
91,74,108
90,73,107
96,80,116
105,91,126
108,94,127
98,87,119
87,78,107
83,77,103
86,82,105
91,87,110
92,87,109
98,93,115
108,103,123
114,107,125
110,103,121
108,99,116
109,98,115
116,103,121
125,110,129
127,113,130
129,112,130
133,114,133
133,115,131
134,116,132
139,120,139
140,121,140
130,111,131
118,100,122
112,97,120
114,100,125
116,103,129
114,104,129
112,103,130
102,96,124
99,94,124
94,87,118
86,79,110
83,76,109
86,79,112
89,82,115
91,81,115
84,74,108
82,72,106
81,70,104
82,71,105
83,72,106
80,69,103
73,59,94
66,52,88
77,60,102
73,72,90
66,65,83
59,58,74
58,56,70
57,55,68
55,53,66
67,66,80
70,69,83
69,68,84
66,65,81
68,67,85
75,73,94
76,74,96
72,70,94
71,69,93
75,73,97
79,77,101
81,79,101
79,77,99
73,71,93
65,63,84
60,58,79
68,66,88
70,68,90
74,72,94
78,76,98
78,78,102
78,78,102
77,77,101
77,77,101
77,74,101
87,83,110
101,95,123
106,97,126
103,92,124
104,90,123
101,86,119
88,73,106
79,65,101
85,71,107
90,78,114
91,81,115
82,75,108
72,67,97
71,67,94
74,70,95
83,79,104
86,82,105
96,93,114
108,103,125
116,108,129
113,105,126
108,99,118
106,97,116
115,103,123
129,116,136
131,118,136
127,112,131
130,115,134
135,118,136
134,117,135
135,118,136
135,118,137
126,111,132
117,102,125
112,98,123
112,99,125
112,102,129
112,103,132
110,104,132
94,89,119
94,89,119
91,86,116
85,80,110
83,78,110
87,80,113
87,80,113
86,79,112
82,72,107
83,73,108
83,73,108
78,68,103
73,61,97
68,56,94
66,54,92
69,54,93
82,65,107
80,76,101
86,82,109
84,81,108
76,74,98
80,76,99
85,80,102
90,82,103
92,83,102
90,81,98
88,77,93
87,74,91
84,71,91
86,72,95
77,65,89
70,60,84
73,65,88
69,66,87
65,63,84
71,69,90
88,89,109
86,89,108
79,81,102
78,80,101
84,86,107
83,85,106
78,79,100
77,78,99
83,84,105
80,80,104
84,84,108
91,89,113
90,88,112
93,89,114
99,95,120
101,95,121
107,99,123
95,85,110
80,70,95
78,65,91
89,76,102
107,93,119
115,101,127
114,99,128
88,72,108
79,65,100
71,60,94
73,64,95
75,71,98
73,71,95
68,68,92
65,67,90
76,78,101
76,78,101
72,74,97
66,68,93
65,66,94
70,69,100
73,72,103
76,72,105
72,62,96
68,57,89
66,55,85
66,56,83
68,60,84
74,66,90
77,72,94
75,70,92
70,67,86
61,58,77
58,55,76
67,64,85
77,75,97
78,76,98
70,68,92
64,60,85
64,54,81
67,57,84
69,63,89
72,68,95
72,72,98
70,74,101
77,71,97
86,80,106
90,84,110
80,74,100
82,76,102
86,81,104
91,83,104
93,84,103
91,82,99
91,80,97
90,77,95
84,70,93
85,71,96
80,68,92
76,66,90
77,69,92
77,72,94
79,76,97
82,80,101
90,91,111
93,94,114
87,88,108
82,83,103
81,82,102
76,77,97
75,73,94
78,76,98
89,87,109
86,82,105
90,86,109
94,89,112
89,84,107
89,81,105
93,85,109
96,86,111
104,94,119
98,85,111
88,75,101
88,74,100
97,83,109
107,91,118
106,90,117
98,83,112
82,68,101
73,62,96
66,55,89
62,53,84
59,55,82
61,59,83
65,65,89
71,73,94
78,80,101
75,80,102
70,75,97
65,69,94
64,68,95
71,72,102
74,75,105
76,73,104
72,62,96
68,57,91
65,54,86
60,49,79
57,48,75
69,61,85
81,73,96
78,70,93
73,68,88
70,65,85
71,66,88
77,72,94
82,78,101
80,76,99
74,70,95
71,65,91
60,52,76
65,55,80
68,63,86
70,68,92
70,70,94
68,72,97
76,67,94
85,76,103
90,81,108
90,81,108
91,83,107
92,84,107
92,84,107
92,83,104
89,80,99
89,77,97
87,75,95
83,69,94
83,69,94
82,70,94
80,70,94
79,71,94
79,76,97
82,80,101
85,83,104
88,89,109
94,95,115
91,92,112
83,84,104
78,79,99
74,72,93
71,69,90
78,75,96
85,82,103
82,77,100
87,82,105
95,87,111
88,80,104
84,74,99
87,77,102
92,79,105
90,77,103
92,79,105
95,81,107
98,84,110
102,86,113
99,83,110
86,70,97
72,57,86
75,61,94
70,59,93
64,55,86
56,50,78
51,47,72
52,52,76
66,68,89
80,85,105
76,81,101
75,80,100
71,76,98
67,72,94
67,71,96
70,74,101
72,73,103
71,70,101
70,63,96
69,58,90
69,58,88
58,48,75
46,38,62
60,52,76
75,67,90
70,62,85
66,61,81
70,65,85
75,70,92
79,74,96
79,75,98
76,72,95
73,69,94
72,67,90
65,57,80
69,61,84
72,67,89
71,69,91
67,68,89
63,68,90
76,66,91
82,72,97
83,73,98
90,80,105
90,80,105
89,79,103
87,77,101
86,77,98
84,75,96
83,74,95
84,72,94
85,71,96
85,71,97
88,75,101
87,77,102
83,75,99
82,77,100
85,82,103
83,81,102
85,86,106
90,91,111
90,88,109
85,83,104
82,81,99
77,74,93
74,71,90
80,75,95
87,79,100
83,75,98
90,82,105
99,89,113
91,81,105
86,74,98
88,76,100
92,78,103
84,70,96
91,77,103
98,82,109
99,83,110
99,80,108
91,72,100
80,61,89
68,52,81
72,58,91
70,59,93
66,57,88
54,48,76
43,39,64
42,42,66
62,64,85
82,87,107
77,82,102
75,82,101
72,78,100
68,74,96
69,73,98
69,73,100
68,69,99
64,63,94
67,60,93
70,60,94
75,66,97
63,54,83
46,37,64
59,51,75
76,68,91
68,60,83
60,52,73
67,59,80
74,66,89
78,70,93
77,72,95
75,70,93
73,67,93
71,66,89
66,58,79
71,63,84
74,69,89
72,70,91
67,68,88
61,66,86
79,65,91
82,68,94
78,65,91
83,70,96
80,70,95
80,70,94
79,69,93
79,69,93
80,71,92
80,71,92
81,71,95
90,77,103
89,76,102
93,83,108
93,85,109
85,80,103
84,79,102
86,83,104
82,80,101
83,84,104
87,88,108
87,85,106
84,83,101
86,83,102
81,78,97
78,73,93
82,74,95
92,83,104
89,80,101
97,88,109
106,94,118
98,86,110
88,76,100
90,76,101
94,80,105
91,77,102
96,82,108
99,83,110
94,78,105
89,70,98
86,67,95
84,65,93
79,63,92
72,58,91
72,61,93
68,59,88
53,47,75
35,31,56
32,33,54
53,55,76
76,81,101
77,84,103
77,84,103
74,81,100
70,76,98
70,74,99
68,72,97
64,65,93
57,56,87
62,55,88
71,62,93
82,73,102
71,62,89
52,44,68
65,57,81
83,75,98
74,66,89
55,47,68
63,55,76
71,63,86
76,68,91
78,70,94
77,72,95
74,68,94
72,64,88
64,56,77
69,62,80
73,68,88
73,70,89
68,69,89
65,68,87
78,62,88
77,61,87
72,58,83
82,68,93
78,66,90
71,59,83
68,56,80
76,66,90
90,80,105
89,81,105
81,71,96
81,68,94
94,81,109
96,86,113
87,77,104
82,74,98
85,80,103
86,82,105
80,76,99
90,88,109
85,83,104
79,76,95
80,77,96
84,79,99
79,75,92
77,70,88
84,77,95
87,75,95
99,86,106
105,92,112
100,86,109
97,83,106
103,89,112
107,93,116
106,92,117
97,81,107
100,84,110
102,86,113
101,85,112
101,82,112
98,79,109
91,72,102
82,66,95
78,64,97
76,65,97
71,62,91
55,49,77
38,34,59
34,35,56
54,56,77
77,80,99
67,72,91
74,79,99
79,84,104
78,83,105
75,77,102
71,73,98
67,68,96
64,64,92
63,56,89
67,57,91
73,64,95
71,62,91
62,53,80
62,54,78
71,63,86
75,67,90
67,58,79
73,64,85
77,67,91
79,69,93
81,71,96
83,73,98
80,70,97
74,66,90
69,61,82
73,66,84
75,71,88
75,72,91
72,70,91
71,72,92
84,66,90
82,64,88
75,60,83
78,63,86
80,66,91
77,63,88
71,59,83
72,62,87
82,72,97
85,77,101
82,73,100
78,68,95
88,75,103
90,80,107
85,76,103
80,75,98
81,76,99
80,76,99
79,75,98
89,87,108
87,85,106
83,80,99
86,81,101
88,84,101
84,77,95
81,74,92
89,80,99
92,80,100
100,87,107
101,88,108
93,80,100
90,77,97
97,83,106
104,90,113
105,91,114
107,91,117
106,90,116
106,90,117
110,94,121
114,98,127
111,95,124
99,83,112
87,71,100
74,61,91
71,60,90
72,61,91
70,61,88
62,58,81
58,56,78
60,61,81
66,69,88
69,72,91
74,79,98
79,84,104
78,83,103
76,78,101
73,75,100
68,70,95
67,64,93
70,63,96
72,63,94
76,67,96
73,64,91
65,57,81
68,60,84
80,72,95
86,78,101
72,63,84
69,60,81
69,59,83
76,66,90
85,75,100
87,77,102
82,72,99
76,66,91
66,57,78
73,66,84
79,75,92
80,75,95
75,72,93
72,70,91
90,70,95
87,67,92
82,62,87
78,60,84
84,69,92
84,70,95
76,64,88
69,59,84
74,64,91
79,70,97
83,72,102
79,66,96
80,67,97
82,71,101
85,74,104
82,73,100
75,69,95
74,70,93
78,74,97
87,84,105
87,84,105
87,82,102
90,86,103
94,87,105
88,79,98
85,76,93
95,84,101
103,90,108
104,91,109
99,86,104
87,74,94
84,71,91
91,78,98
99,85,108
102,88,111
108,94,119
104,90,115
105,91,117
112,98,124
118,103,132
114,98,127
96,80,109
79,64,93
72,57,88
67,54,84
68,55,85
75,65,92
78,73,96
74,70,93
66,64,85
59,60,80
69,72,91
75,78,97
78,80,101
77,79,100
76,76,100
75,75,101
72,72,98
70,67,96
75,68,101
75,65,99
77,68,99
74,65,94
67,58,85
73,65,89
88,78,102
95,85,109
80,71,92
67,58,79
64,52,76
76,64,88
90,77,103
91,78,104
84,71,99
79,66,92
67,57,81
77,68,89
86,78,99
87,79,100
78,73,95
72,67,89
95,73,96
94,72,95
90,68,91
84,65,87
90,72,96
90,74,100
81,67,93
72,59,87
70,59,89
74,65,94
77,68,97
76,65,95
74,61,91
77,66,96
85,76,105
82,76,102
73,67,93
71,67,90
79,75,98
84,81,102
86,83,102
88,84,101
95,88,106
98,89,108
91,82,99
90,79,96
98,87,103
113,100,117
110,97,114
101,88,105
90,77,95
85,72,90
89,76,96
95,82,102
96,82,105
99,85,110
97,83,108
99,85,111
105,92,118
105,92,120
93,80,108
73,60,88
59,44,73
69,54,85
65,50,81
65,50,79
70,57,85
71,63,87
68,63,85
64,61,82
62,60,81
72,73,93
74,75,95
74,75,95
71,72,93
70,70,94
75,73,97
76,73,100
75,71,98
76,69,100
76,67,98
78,69,98
76,67,94
69,61,85
74,66,90
86,76,100
91,81,105
85,76,97
69,60,81
65,53,77
77,65,89
89,76,102
87,74,100
83,68,97
82,68,94
75,63,87
80,71,92
87,78,99
88,78,102
82,72,96
73,65,88
95,71,95
96,72,96
93,71,94
95,73,96
95,75,100
90,74,100
83,69,95
76,63,91
72,61,91
70,61,92
70,61,92
76,65,97
72,58,91
75,64,94
88,77,107
88,79,106
77,71,97
74,70,93
83,79,102
87,82,104
89,84,104
93,86,104
99,92,110
104,95,112
99,88,105
97,84,102
104,91,108
118,105,122
114,101,118
104,93,109
96,85,102
91,80,97
91,79,99
91,79,99
90,78,100
93,81,105
95,83,107
101,88,114
103,90,116
93,80,108
73,60,88
55,42,72
47,34,64
66,49,81
69,52,84
73,57,86
71,56,85
62,52,77
57,49,72
59,54,76
66,63,82
76,73,92
74,72,93
69,67,88
64,62,84
66,64,88
73,69,94
78,74,101
81,74,105
75,68,101
75,68,101
82,73,104
82,73,102
75,66,93
75,67,91
82,72,96
82,72,96
87,75,97
77,65,87
75,61,86
81,67,92
85,71,97
82,68,94
80,64,93
82,67,96
77,64,90
79,66,92
82,69,95
85,72,98
83,70,96
78,65,91
91,67,91
92,68,90
91,67,89
96,74,97
93,74,96
90,72,96
84,70,96
79,66,94
72,63,94
67,60,93
67,57,91
74,63,95
72,58,91
76,65,95
88,79,108
90,84,110
83,77,103
81,77,100
87,84,105
92,87,107
92,87,107
93,86,104
101,92,111
110,99,116
105,94,111
101,88,105
106,93,110
114,102,116
109,97,111
102,91,105
99,88,104
98,87,103
96,85,102
92,80,100
88,76,96
96,84,106
100,90,114
108,98,123
108,98,123
90,80,107
67,57,84
54,43,73
56,43,73
64,47,79
76,57,89
85,66,96
81,67,93
67,55,79
55,45,69
58,50,71
66,61,81
75,72,91
72,69,88
67,64,85
63,60,81
66,62,85
75,69,95
81,75,103
82,76,104
75,68,99
76,69,100
85,76,105
87,78,105
81,73,97
78,70,94
81,71,95
78,68,92
84,72,94
83,71,93
83,69,94
82,68,93
81,67,93
79,65,91
80,64,93
81,65,94
77,63,89
78,64,90
79,65,91
80,66,92
81,67,93
79,65,91
89,64,86
86,61,83
83,58,80
89,65,89
89,66,92
87,69,95
83,69,95
78,65,95
71,62,93
67,60,93
68,61,94
70,59,91
73,59,92
78,67,99
88,77,109
93,84,113
90,84,110
88,83,106
90,85,108
91,86,108
87,82,102
86,79,97
94,85,104
106,95,112
102,91,108
97,84,101
100,87,104
104,92,106
97,86,100
94,83,97
95,84,100
98,87,103
98,87,104
92,83,102
89,80,99
96,87,108
101,91,115
110,100,125
110,102,126
94,85,112
72,63,90
64,55,84
71,58,88
75,56,88
81,60,93
85,66,96
82,66,95
72,58,84
61,51,75
62,54,75
68,60,81
72,67,87
71,66,86
69,64,86
68,63,86
72,66,92
81,72,99
84,75,104
83,74,105
71,64,97
72,65,98
81,72,103
84,75,104
79,70,97
77,69,93
79,69,93
75,65,89
80,68,90
85,73,95
86,72,97
80,66,91
80,64,91
85,69,96
84,68,97
77,61,90
83,67,96
85,69,98
85,69,98
81,65,94
75,59,88
73,57,86
87,61,86
81,55,80
75,49,74
80,56,82
83,60,86
85,67,93
83,67,94
76,63,93
69,58,90
70,60,94
74,64,98
67,56,88
73,59,92
78,67,99
87,76,108
92,83,112
93,87,115
92,86,112
90,85,108
85,80,102
81,73,94
77,68,89
85,76,95
98,86,106
96,84,104
90,77,95
91,78,96
94,83,99
86,78,93
83,75,90
90,79,96
96,85,102
98,87,104
97,86,103
93,84,103
93,84,103
96,87,108
103,95,118
107,99,123
93,88,111
75,69,95
69,63,91
77,66,96
85,68,100
82,61,94
77,58,88
73,57,84
70,56,81
67,55,79
69,57,79
71,62,83
72,63,84
73,64,85
74,65,86
76,66,90
81,71,96
88,75,101
88,75,103
82,72,99
67,58,87
65,59,87
74,65,92
79,69,94
74,64,89
76,64,88
79,65,88
76,62,85
79,64,85
87,72,93
89,71,95
80,62,86
83,63,88
93,73,98
91,71,98
77,59,85
91,75,102
95,79,108
95,79,108
83,67,96
68,53,82
63,48,77
99,70,101
96,69,100
94,67,98
94,69,99
89,66,95
82,63,91
80,64,93
79,64,93
77,64,94
75,64,94
77,66,96
68,57,87
72,61,91
72,61,91
77,66,96
93,82,112
100,89,119
97,87,114
94,84,109
83,73,98
77,67,91
75,65,89
74,64,88
75,65,89
85,76,97
94,82,104
88,79,100
91,83,106
88,83,105
89,81,104
90,81,102
92,80,102
92,80,100
92,80,100
92,81,98
95,84,101
83,74,93
81,73,94
86,81,103
86,82,105
85,83,107
82,79,106
76,72,99
82,67,96
84,65,95
72,56,85
58,42,71
53,37,64
61,45,71
71,56,79
77,62,85
78,63,84
83,68,89
81,66,87
76,61,84
81,66,89
94,76,102
93,75,101
81,65,91
72,62,86
73,65,88
72,62,86
69,57,79
71,56,79
79,61,85
86,67,89
90,68,91
92,68,90
105,80,102
110,82,104
99,71,93
88,63,84
89,64,85
91,66,87
88,66,89
98,79,107
98,82,111
95,81,107
87,73,99
77,64,90
71,61,86
107,77,111
105,78,111
101,76,108
90,66,98
84,63,94
80,61,91
80,64,93
82,67,96
83,70,98
83,70,98
82,69,97
73,62,92
65,54,84
63,52,82
80,69,99
98,87,117
97,86,116
90,80,107
93,83,110
98,88,113
91,81,106
86,76,101
81,71,96
80,70,94
88,78,102
95,85,109
91,83,107
93,87,113
92,86,112
93,85,109
90,82,105
88,79,100
89,77,99
91,78,98
92,79,97
96,85,102
89,80,99
89,81,102
88,83,103
80,77,98
76,74,96
76,76,100
78,75,102
85,72,102
80,63,95
