R,G,B
136,103,94
137,104,95
138,105,96
134,102,91
134,102,91
135,103,92
136,104,93
137,105,94
137,105,94
138,106,95
138,106,95
134,102,91
133,101,90
131,99,88
129,97,86
129,97,86
131,99,88
133,101,90
134,102,91
138,108,98
137,109,98
136,108,97
135,107,96
135,107,96
135,107,96
139,102,94
138,101,93
134,97,89
136,99,91
138,99,94
134,95,90
129,90,85
124,85,80
123,84,79
123,86,80
117,83,74
118,85,76
122,89,80
128,95,86
133,100,91
135,102,93
133,100,91
131,98,89
134,101,92
138,105,96
141,108,99
142,109,100
140,107,98
138,105,96
139,106,97
141,108,99
142,110,99
140,108,97
139,107,96
137,105,94
136,104,93
137,105,94
138,106,95
138,106,95
137,105,94
138,106,95
139,107,96
139,107,96
138,106,95
135,103,92
133,101,90
131,99,88
134,101,92
135,102,93
134,101,92
133,100,91
131,98,89
132,99,90
134,101,92
137,104,95
136,103,94
138,105,96
140,107,98
140,107,98
139,106,97
138,105,96
137,104,95
137,104,95
137,107,96
137,107,96
137,107,96
137,107,96
137,107,96
136,106,95
135,105,94
134,104,93
131,101,90
131,101,90
132,102,91
135,105,94
137,107,96
136,106,95
133,103,92
131,101,90
130,102,91
130,102,91
131,101,91
131,101,91
132,102,91
134,104,93
138,106,95
139,107,96
137,105,92
136,104,91
135,101,89
133,99,87
133,100,85
134,101,86
135,102,87
134,102,89
133,101,90
135,105,94
138,108,97
138,108,97
134,104,93
132,102,91
133,103,92
134,104,93
142,112,101
143,113,102
142,112,101
142,112,101
140,110,99
137,107,96
134,104,93
133,103,93
137,107,99
136,106,98
135,105,97
134,104,96
132,102,94
131,101,91
130,100,90
129,99,89
131,101,91
133,103,93
135,105,94
136,106,95
136,106,95
135,105,94
136,106,95
138,109,95
134,106,92
133,105,91
132,104,90
131,103,89
132,104,90
135,107,93
139,109,98
140,110,99
135,105,94
136,106,95
137,107,97
139,109,99
141,111,101
139,109,99
136,106,98
132,103,95
136,108,97
135,107,96
134,106,95
134,106,95
133,105,94
133,105,94
135,105,95
135,105,95
135,105,95
134,104,94
135,102,93
135,102,93
135,102,93
135,102,93
135,101,92
134,100,91
132,100,89
133,101,90
134,102,91
135,103,92
136,104,93
137,105,94
137,105,94
137,105,94
139,107,96
138,106,95
136,104,93
134,102,91
132,100,89
129,97,86
128,96,85
127,95,84
136,106,96
136,106,96
136,106,96
136,106,96
136,106,96
135,105,95
137,103,94
137,100,92
135,98,90
135,98,90
136,97,92
135,96,91
135,96,91
134,95,90
134,95,90
134,97,91
122,88,79
120,87,78
121,88,79
124,91,82
129,96,87
132,99,90
133,100,91
133,100,91
132,99,90
135,102,93
138,105,96
138,105,96
136,103,94
134,101,92
135,102,93
136,103,94
139,106,97
138,106,95
137,105,94
136,104,93
135,103,92
136,104,93
137,105,94
137,105,94
136,104,93
137,105,94
138,106,95
138,106,95
137,105,94
135,103,92
133,101,90
131,99,88
134,101,92
135,102,93
135,102,93
134,101,92
132,99,90
131,98,89
132,99,90
134,101,92
134,101,92
136,103,94
138,105,96
139,106,97
138,105,96
138,105,96
137,104,95
137,104,95
137,107,96
137,107,96
137,107,96
137,107,96
136,106,95
135,105,94
133,103,92
132,102,91
131,101,90
131,101,90
132,102,91
134,104,93
136,106,95
137,107,96
135,105,94
133,103,92
132,104,93
132,104,93
134,104,94
134,104,94
134,104,93
134,104,93
136,104,93
136,104,93
137,105,92
136,104,91
137,103,91
136,102,90
136,103,88
136,103,88
137,104,89
136,104,89
135,103,90
135,105,94
137,107,96
137,107,96
135,105,94
135,105,94
135,105,94
136,106,95
137,107,96
138,108,97
140,110,99
141,111,100
141,111,100
139,109,98
137,107,96
136,106,95
134,104,94
134,104,96
134,104,96
133,103,95
133,103,93
133,103,93
132,102,92
132,102,92
131,101,91
133,103,93
135,105,94
136,106,95
135,105,94
135,105,94
136,106,95
138,108,97
133,105,91
132,104,90
131,103,89
131,103,89
132,104,90
134,106,92
137,107,96
139,109,98
137,107,96
137,107,96
136,106,96
137,107,97
138,108,98
138,108,98
137,107,99
136,106,98
137,109,98
136,108,97
134,106,95
133,105,94
132,104,93
132,104,93
134,104,94
135,105,95
135,105,95
134,104,94
135,102,93
134,101,92
134,101,92
134,101,92
133,99,90
132,98,89
133,101,90
134,102,91
135,103,92
136,104,93
137,105,94
138,106,95
138,106,95
138,106,95
137,105,94
137,105,94
136,104,93
135,103,92
134,102,91
133,101,90
133,101,90
132,100,89
135,105,95
136,106,96
136,106,96
136,106,96
136,106,96
135,105,95
134,101,92
134,100,91
132,98,89
130,96,87
130,93,87
132,95,89
138,101,95
142,105,99
143,106,100
142,105,99
128,93,87
124,91,84
121,88,81
121,88,81
125,92,85
130,97,90
133,100,93
135,102,95
132,99,92
134,101,94
136,103,96
136,103,96
134,101,94
133,100,93
133,100,93
133,100,91
134,101,92
134,101,92
133,100,91
133,100,91
133,100,91
134,101,92
135,102,93
136,103,94
136,103,94
136,103,94
137,104,95
136,103,94
136,103,94
135,102,93
133,100,91
133,100,91
133,100,91
135,102,93
136,103,94
135,102,93
133,100,91
132,99,90
132,99,90
133,100,91
133,100,91
134,101,92
135,102,93
136,103,94
137,104,95
137,104,95
136,103,94
136,103,94
136,106,95
136,106,95
136,106,95
136,106,95
135,105,94
134,104,93
132,102,91
131,101,90
132,102,91
131,101,90
131,101,90
133,103,92
135,105,94
137,107,96
136,106,95
135,105,94
134,106,94
135,107,95
137,107,96
137,107,96
137,107,96
136,106,95
136,104,91
135,103,90
136,104,91
137,105,92
138,105,90
139,106,91
139,106,91
139,106,91
138,105,88
137,105,90
137,105,92
134,104,93
133,103,92
133,103,92
135,105,94
137,107,96
137,107,96
136,106,95
134,104,93
136,106,95
139,109,98
141,111,100
141,111,100
139,109,98
137,107,96
135,105,94
132,102,92
132,102,92
133,103,93
133,103,93
134,104,94
134,104,94
135,105,95
135,105,95
131,101,91
133,103,93
136,106,96
136,106,96
135,105,95
135,105,95
136,106,96
137,107,96
133,105,91
131,105,90
130,104,89
129,103,88
131,103,91
133,105,93
135,107,95
136,108,96
139,109,99
138,108,98
138,105,98
137,104,97
137,104,97
138,105,98
140,107,100
139,109,101
137,108,100
136,107,99
133,104,96
131,102,94
132,102,94
133,103,95
135,105,97
136,106,98
138,105,98
137,104,97
137,102,96
136,101,95
134,99,93
133,98,92
132,97,91
132,98,89
134,102,91
135,103,92
136,104,93
137,105,94
138,106,95
138,106,95
138,106,95
138,106,95
136,104,93
136,104,93
137,105,94
137,105,94
137,105,94
138,106,95
138,106,95
138,106,95
137,104,95
137,104,95
138,105,96
138,105,96
138,105,96
137,104,95
133,100,91
132,99,90
132,99,90
127,93,84
123,88,82
126,91,85
137,100,94
143,106,100
143,106,100
139,104,98
131,98,91
128,95,88
124,91,84
123,90,83
126,93,86
130,97,90
134,101,94
135,102,95
137,104,97
137,104,97
137,104,97
137,104,97
136,103,96
135,102,95
134,101,94
134,101,94
131,98,89
131,98,89
131,98,89
131,98,89
132,99,90
133,100,91
134,101,92
134,101,92
135,102,93
135,102,93
135,102,93
134,101,92
134,101,92
134,101,92
134,101,92
134,101,92
132,99,90
135,102,93
137,104,95
138,105,96
136,103,94
135,102,93
135,102,93
135,102,93
135,102,93
134,101,92
134,101,92
134,101,92
135,102,93
135,102,93
134,101,92
133,100,91
133,103,92
133,103,92
134,104,93
135,105,94
135,105,94
134,104,93
134,104,93
133,103,92
135,105,94
133,103,92
131,101,90
131,101,90
132,102,91
133,103,92
133,103,92
132,102,91
133,105,93
135,107,95
138,108,97
139,109,98
139,109,98
137,107,96
137,105,92
136,104,91
134,102,89
136,104,91
138,105,90
140,107,92
140,107,92
139,106,91
138,105,88
136,104,89
136,104,91
130,100,89
127,97,86
128,98,87
133,103,92
136,106,95
136,106,95
134,104,93
135,105,94
137,107,96
140,110,99
141,111,100
140,110,99
137,107,96
133,103,92
130,100,89
133,103,93
133,103,93
133,103,93
134,104,94
134,104,94
134,104,94
135,105,95
135,105,95
132,102,92
134,104,94
136,106,96
136,106,96
135,105,95
135,105,95
136,106,96
136,108,97
131,105,92
131,105,90
130,104,89
130,104,89
131,103,91
132,104,92
133,105,93
134,106,94
137,107,97
137,107,97
140,107,100
139,106,99
138,105,98
138,105,98
139,106,99
140,107,100
136,106,98
133,104,96
131,102,94
130,101,93
132,102,94
134,104,96
136,106,98
138,108,100
139,106,99
140,107,100
140,105,99
138,103,97
135,100,94
133,98,92
132,97,91
133,99,90
134,101,92
134,102,91
135,103,92
136,104,93
137,105,94
137,105,94
137,105,94
136,104,93
136,104,93
136,104,93
137,105,94
137,105,94
138,106,95
138,106,95
139,107,96
139,107,96
136,103,94
137,104,95
138,105,96
138,105,96
138,105,96
137,104,95
131,101,91
131,101,91
134,104,94
129,96,87
123,90,83
125,92,85
134,99,93
140,105,99
138,103,97
134,99,93
133,100,93
130,97,90
128,95,88
128,95,88
130,97,90
133,100,93
134,101,94
134,101,94
139,106,99
138,105,98
137,104,97
136,103,96
136,103,96
136,103,96
135,102,95
135,102,95
129,96,87
130,97,88
131,98,89
131,98,89
132,99,90
132,99,90
133,100,91
133,100,91
134,101,92
134,101,92
133,100,91
132,99,90
132,99,90
133,100,91
135,102,93
136,103,94
131,98,89
134,101,92
138,105,96
139,106,97
139,106,97
138,105,96
138,105,96
139,106,97
140,107,98
137,104,95
135,102,93
134,101,92
135,102,93
135,102,93
133,100,91
131,98,89
130,100,89
131,101,90
132,102,91
134,104,93
135,105,94
136,106,95
136,106,95
136,106,95
136,106,95
134,104,93
131,101,90
130,100,89
130,100,89
130,100,89
129,99,88
128,98,87
130,102,90
132,104,92
136,106,95
138,108,97
139,110,96
138,109,95
139,107,94
138,106,93
133,101,86
134,102,87
137,104,89
138,105,90
138,105,88
137,104,87
136,103,86
134,102,87
133,101,88
127,97,86
124,94,83
125,95,84
129,99,88
133,103,92
133,103,92
131,101,90
134,104,93
135,105,94
137,107,96
139,109,98
138,108,97
136,106,95
133,103,92
131,101,90
136,106,95
136,106,95
135,105,94
135,105,94
134,104,93
133,103,92
133,103,93
132,102,92
132,102,92
134,104,94
136,106,96
136,106,96
135,105,95
134,104,94
135,105,97
135,107,96
132,106,93
130,107,93
131,105,92
130,104,91
130,104,91
130,104,91
132,104,93
132,104,93
133,103,93
136,106,96
142,109,102
142,109,102
141,106,100
139,104,98
139,104,100
138,105,100
133,103,95
132,102,94
131,101,93
131,101,93
132,102,94
135,105,97
139,106,99
141,108,101
140,107,100
141,108,101
142,107,101
140,105,99
136,101,95
133,98,92
135,98,92
135,101,92
133,100,91
133,101,90
134,102,91
135,103,92
135,103,92
135,103,92
134,102,91
134,102,91
137,105,94
137,105,94
137,105,94
137,105,94
137,105,94
136,104,93
136,104,93
136,104,93
136,103,94
136,103,94
137,104,95
138,105,96
138,105,96
138,105,96
132,102,92
132,102,92
137,107,97
131,101,91
127,94,87
129,96,89
135,102,95
139,106,99
136,103,96
131,98,91
132,99,92
130,97,90
129,96,89
130,97,90
132,99,92
134,101,94
134,101,94
133,100,93
137,104,97
135,102,95
133,100,93
132,99,92
134,101,94
135,102,95
134,101,94
133,100,93
130,97,88
131,98,89
132,99,90
133,100,91
133,100,91
133,100,91
132,99,90
132,99,90
134,101,92
132,99,90
131,98,89
130,97,88
131,98,89
133,100,91
135,102,93
137,104,95
133,100,91
135,102,93
137,104,95
138,105,96
138,105,96
138,105,96
139,106,97
141,108,99
143,110,101
139,106,97
135,102,93
135,102,93
137,104,95
137,104,95
135,102,93
132,99,90
130,100,89
131,101,90
133,103,92
135,105,94
136,106,95
137,107,96
137,107,96
137,107,96
136,106,95
134,104,93
132,102,91
131,101,90
131,101,90
131,101,90
128,98,87
126,96,85
129,101,89
130,102,90
133,103,92
135,105,94
136,107,93
137,108,94
138,106,93
138,106,93
134,102,87
134,102,87
136,103,88
136,103,88
135,102,85
134,101,84
133,100,83
132,100,85
131,99,86
128,98,87
127,97,86
127,97,86
129,99,88
131,101,90
131,101,90
130,100,89
129,99,88
131,101,90
133,103,92
135,105,94
136,106,95
137,107,96
137,107,96
136,106,95
139,109,98
138,108,97
137,107,96
135,105,94
134,104,93
132,102,91
131,101,91
130,100,90
133,103,93
135,105,95
137,107,97
137,107,97
135,105,95
134,104,94
135,105,97
135,107,96
133,106,95
131,108,94
132,106,93
132,106,93
131,105,92
131,105,92
131,103,92
131,103,92
131,101,91
136,106,96
143,110,103
144,111,104
142,107,101
139,104,98
138,103,99
138,105,100
134,101,94
132,102,94
132,102,94
132,102,94
133,103,95
134,104,96
137,104,97
138,105,98
138,105,98
140,107,100
143,108,102
140,105,99
135,100,94
133,98,92
136,99,93
136,102,93
133,99,90
133,101,90
133,101,90
134,102,91
134,102,91
134,102,91
133,101,90
133,101,90
138,106,95
137,105,94
137,105,94
136,104,93
135,103,92
135,103,92
134,102,91
134,102,91
135,102,93
136,103,94
137,104,95
138,105,96
138,105,96
138,105,96
132,104,93
132,104,93
132,104,93
129,101,90
127,97,89
130,100,92
135,105,97
137,107,99
135,105,97
134,101,94
131,98,91
129,96,89
127,94,87
128,95,88
130,97,90
133,100,93
134,101,94
133,100,93
135,102,95
132,99,92
129,96,89
130,97,90
132,99,92
134,101,94
134,101,94
133,100,93
132,99,90
133,100,91
134,101,92
135,102,93
134,101,92
133,100,91
132,99,90
131,98,89
133,100,91
132,99,90
129,96,87
128,95,86
129,96,87
132,99,90
136,103,94
138,105,96
135,102,93
136,103,94
137,104,95
136,103,94
134,101,92
134,101,92
135,102,93
137,104,95
143,110,101
139,106,97
135,102,93
136,103,94
139,106,97
142,109,100
140,107,98
138,105,96
134,104,93
134,104,93
135,105,94
136,106,95
136,106,95
136,106,95
136,106,95
136,106,95
134,104,93
133,103,92
133,103,92
134,104,93
135,105,94
135,105,94
132,102,91
130,100,89
130,102,90
130,102,90
131,101,90
132,102,91
133,104,90
133,104,90
135,103,88
136,104,89
137,105,90
136,104,89
136,103,86
134,101,84
133,100,83
132,99,82
132,99,82
131,99,84
133,101,88
132,102,91
134,104,93
134,104,93
133,103,92
132,102,91
132,102,91
133,103,92
129,99,88
130,100,89
131,101,90
132,102,91
134,104,93
136,106,95
137,107,96
138,108,97
139,109,98
139,109,98
137,107,96
136,106,95
134,104,93
132,102,91
131,101,91
130,100,90
133,103,93
135,105,95
137,107,97
137,107,97
135,105,97
134,104,96
134,104,96
134,106,95
134,107,96
132,109,95
134,108,95
133,107,94
133,107,94
131,105,92
131,103,92
131,103,92
133,103,95
137,107,99
143,110,103
142,109,102
139,104,100
137,102,98
139,104,100
141,108,103
137,104,97
135,105,97
135,105,97
135,105,97
134,104,96
132,102,94
132,99,92
131,98,91
135,100,94
139,104,98
141,106,100
138,103,97
135,98,92
133,96,90
135,98,92
136,102,93
134,100,91
134,102,91
134,102,91
135,103,92
135,103,92
134,102,91
133,101,90
133,101,90
137,105,94
137,105,94
137,105,94
136,104,93
136,104,93
136,104,93
135,103,92
135,103,92
135,102,93
136,103,94
137,104,95
138,105,96
138,105,96
138,105,96
133,105,94
133,105,94
126,98,87
124,96,85
126,96,88
129,99,91
134,104,96
137,107,99
136,106,98
133,103,95
131,98,91
128,95,88
124,91,84
124,91,84
127,94,87
130,97,90
133,100,93
134,101,94
135,102,95
132,99,92
129,96,89
130,97,90
133,100,93
136,103,96
135,102,95
134,101,94
134,101,92
135,102,93
136,103,94
136,103,94
135,102,93
134,101,92
132,99,90
131,98,89
133,100,91
129,99,89
129,96,87
125,95,85
126,96,86
130,100,90
134,104,94
137,107,97
138,105,96
138,105,96
136,103,94
134,101,92
131,98,89
130,97,88
131,98,89
133,100,91
142,109,100
137,104,95
134,101,92
136,103,94
142,109,100
145,112,103
145,112,103
142,109,100
137,107,97
138,108,98
138,108,98
137,107,97
137,107,97
135,105,95
134,104,94
133,103,92
132,102,91
132,102,91
134,104,93
137,107,96
139,109,98
139,109,98
136,106,95
133,103,92
131,103,91
131,103,91
131,101,90
130,100,89
130,101,87
130,101,87
132,100,85
133,101,86
140,108,93
138,106,91
135,103,88
133,102,84
132,99,84
131,100,82
132,99,84
131,99,84
133,104,90
137,108,94
140,110,99
140,111,97
136,106,95
134,105,91
135,105,94
136,107,93
134,104,93
133,104,90
134,102,91
133,101,88
133,101,90
135,103,90
136,104,93
138,106,95
138,108,97
138,108,97
137,107,96
136,106,95
134,104,93
133,103,92
132,102,92
132,102,92
133,103,93
135,105,95
137,107,97
137,107,97
135,105,97
134,104,96
134,104,96
134,106,95
136,108,97
135,109,96
136,108,96
136,108,96
134,106,94
133,105,93
131,103,92
131,101,91
135,105,97
138,108,100
142,109,102
140,107,100
137,102,96
136,101,95
140,105,101
144,111,104
140,107,100
138,108,100
138,108,100
137,107,99
134,104,96
130,100,92
128,95,88
125,92,85
132,97,91
136,101,95
138,103,97
136,101,95
131,96,90
129,94,88
134,97,91
135,101,92
135,102,93
135,103,92
136,104,93
136,104,93
136,104,93
135,103,92
134,102,91
134,102,91
136,104,93
136,104,93
137,105,94
137,105,94
137,105,94
137,105,94
137,105,94
138,106,95
135,102,93
135,102,93
137,104,95
138,105,96
138,105,96
138,105,96
133,103,95
131,101,93
124,94,86
123,93,85
124,94,86
128,98,90
134,104,96
136,106,98
134,104,96
132,102,94
130,97,90
128,95,88
126,93,86
126,93,86
129,96,89
132,99,92
134,101,94
135,102,95
133,100,93
132,99,92
131,98,91
134,101,94
137,104,97
138,105,98
135,102,95
132,99,92
133,100,91
134,101,92
136,103,94
137,104,95
136,103,94
134,101,92
130,100,90
128,98,88
126,96,86
126,98,87
127,97,87
126,98,87
127,99,88
128,100,89
128,100,89
128,100,89
131,101,91
135,102,93
137,104,95
136,103,94
133,100,91
131,98,89
133,100,91
135,102,93
138,105,96
135,102,93
134,101,92
136,103,94
140,107,98
143,110,101
143,110,101
142,109,100
136,105,100
137,106,101
138,107,102
138,107,102
137,107,99
136,106,98
134,104,96
133,103,93
133,103,93
134,104,94
135,105,94
136,106,95
137,108,94
136,107,93
135,106,92
134,105,91
130,101,87
133,104,90
135,106,92
134,105,91
132,103,89
131,102,88
134,105,91
136,107,93
141,112,98
136,107,93
132,103,89
131,102,86
134,102,89
133,104,88
133,101,88
129,100,84
132,103,89
134,105,89
136,107,93
136,107,91
135,106,92
134,105,89
137,105,92
138,106,91
135,103,90
134,102,87
133,99,87
133,100,85
133,99,87
133,100,85
131,97,85
130,96,84
134,102,91
135,105,95
139,109,99
141,111,101
140,110,100
138,108,98
137,107,97
136,106,96
136,106,96
136,106,96
136,106,96
134,104,94
132,102,92
132,102,92
134,104,94
136,106,96
133,103,93
133,103,93
135,105,95
138,108,98
140,110,100
139,109,99
133,103,93
130,97,88
138,105,96
139,106,97
140,107,98
140,107,98
139,106,97
137,104,95
136,103,96
134,101,92
137,104,95
137,104,95
137,104,95
136,103,94
136,103,94
135,102,93
135,102,93
135,102,93
133,100,91
134,101,92
134,101,92
135,102,93
135,102,93
134,101,92
134,100,91
133,100,91
138,105,96
137,107,97
137,107,97
135,105,95
133,103,93
131,101,91
131,101,91
132,102,92
137,107,97
136,106,96
136,106,96
137,107,97
139,109,99
139,109,99
138,108,98
136,106,96
141,111,101
140,110,100
138,108,98
136,106,96
134,104,94
133,103,93
130,100,92
127,97,89
128,98,90
126,96,88
126,96,88
127,97,89
130,100,92
131,101,93
129,99,91
126,96,88
130,97,90
128,95,88
126,93,86
127,94,87
130,97,90
134,101,94
135,102,95
136,103,96
135,102,95
133,100,93
130,97,90
131,98,91
133,100,93
135,102,95
134,101,94
132,99,92
132,99,90
134,101,92
135,102,93
136,103,94
136,103,94
135,102,93
131,101,91
129,99,89
128,100,89
128,100,89
128,100,89
128,100,89
128,101,90
128,101,90
129,102,91
130,102,91
127,97,87
131,98,89
133,100,91
132,99,90
130,97,88
129,96,87
131,98,89
133,100,91
138,105,96
136,103,94
136,103,94
137,104,95
141,108,99
142,109,100
141,108,99
139,106,99
136,105,100
136,105,102
137,106,103
137,106,101
137,106,101
135,104,99
134,104,96
133,103,95
132,102,92
133,103,93
134,104,93
134,104,93
134,105,91
133,104,90
132,103,89
131,102,88
132,103,89
134,105,91
136,107,93
135,106,92
133,104,90
132,103,89
134,105,91
136,107,93
140,111,97
137,108,94
134,105,91
132,103,89
132,103,89
131,102,88
130,101,87
129,100,86
132,103,87
133,104,88
135,106,90
136,107,91
135,106,90
135,106,90
139,107,92
141,109,94
134,101,86
133,100,85
131,98,83
130,97,82
132,96,82
132,96,82
132,96,82
129,95,83
136,104,93
136,106,96
139,109,99
140,110,100
139,109,99
136,106,96
134,104,94
133,103,93
133,103,93
133,103,93
133,103,93
130,100,90
128,98,88
127,97,87
128,98,88
130,100,90
134,101,92
134,101,92
135,102,93
139,106,97
142,109,100
141,108,99
138,105,96
134,101,92
141,108,99
141,108,99
142,109,100
142,109,100
141,108,99
139,106,97
137,104,95
136,103,94
137,104,95
137,104,95
137,104,95
136,103,94
136,103,94
135,102,93
135,102,93
135,102,93
132,99,90
132,99,90
133,100,91
134,101,92
135,102,93
136,103,94
136,103,94
137,104,95
136,106,96
137,107,97
137,107,97
135,105,95
132,102,92
131,101,91
131,101,91
132,102,92
137,107,97
136,106,96
